,monthly_commits,monthly_contributors,monthly_open_PRs,monthly_closed_PRs,monthly_merged_PRs,monthly_PR_mergers,monthly_PR_comments,monthly_open_issues,monthly_issue_comments,monthly_stargazer,monthly_forks,monthly_watchers
project1077.csv,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,2.0,0.0
project1078.csv,22.5,3.0,0.0,0.0,0.0,0.0,0.0,4.0,49.5,15.0,3.0,0.0
project1079.csv,91.0,4.0,33.0,1.0,31.0,2.0,42.0,9.0,145.0,29.0,9.0,1.0
project1080.csv,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,14.0,1.0
project1081.csv,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
project1082.csv,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,13.0,0.0
project1083.csv,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,27.0,2.5,0.0
project1084.csv,41.5,2.0,0.0,0.0,0.0,0.0,0.0,1.0,18.5,82.5,22.0,2.5
project1085.csv,58.5,8.0,17.5,1.0,16.5,3.0,54.0,0.0,87.0,8.5,7.0,0.0
project1086.csv,54.0,5.0,18.0,2.0,18.0,3.0,44.0,1.0,39.0,16.0,5.0,0.0
project1087.csv,6.0,2.0,3.0,0.0,2.0,1.0,11.0,1.0,16.0,44.0,13.0,1.0
project1088.csv,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0
project1089.csv,154.0,9.0,12.0,1.0,9.0,3.0,62.0,5.0,64.0,12.0,4.0,0.0
project1090.csv,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.5,28.5,6.0,0.0
project1091.csv,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0,0.0
project1092.csv,32.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,9.0,3.5,0.0
project1093.csv,31.5,3.0,4.0,0.0,3.0,1.0,18.0,0.0,32.0,21.0,12.0,1.0
project1094.csv,37.0,3.0,3.0,0.0,3.0,1.0,18.0,0.0,17.0,244.0,82.0,3.0
project1095.csv,45.0,4.5,1.0,0.0,0.5,0.5,1.5,0.0,9.5,25.0,2.0,0.0
project1096.csv,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,5.0,0.0
project1097.csv,32.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,1.0,0.0
project1098.csv,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,30.0,8.0,0.0
project1099.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,4.0,0.0
project1100.csv,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,8.0,1.0
project1101.csv,23.5,2.0,1.0,0.0,0.0,0.0,1.5,3.0,40.5,34.0,12.0,1.0
project1102.csv,71.0,3.0,22.0,0.0,21.0,3.0,17.0,2.0,22.0,9.0,1.0,0.0
project1103.csv,131.0,4.0,19.0,1.0,16.0,1.0,5.0,1.0,26.0,77.0,32.0,3.0
project1104.csv,39.0,6.0,9.0,1.0,7.0,1.0,24.5,0.0,19.0,35.5,17.0,1.0
project1105.csv,1.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,6.5,73.0,23.0,1.0
project1106.csv,116.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,244.5,294.0,24.5,2.0
project1107.csv,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,6.5,1.5,0.0
project1108.csv,80.0,2.0,27.0,1.0,24.0,1.0,87.0,1.0,80.0,68.0,8.0,0.0
project1109.csv,12.0,4.0,7.0,1.0,6.0,1.0,14.5,1.0,59.0,133.5,135.5,4.0
project1110.csv,32.0,5.0,9.5,0.0,9.0,2.0,7.0,0.0,37.0,37.0,25.5,1.0
project1111.csv,30.0,6.0,16.0,1.5,13.0,2.0,36.5,3.0,33.5,25.0,4.0,0.0
project1112.csv,48.0,5.0,6.0,1.0,4.5,2.0,22.0,7.0,81.0,12.0,2.0,0.0
project1113.csv,90.0,18.5,7.0,1.0,6.0,2.0,14.5,1.0,50.5,74.5,22.5,2.0
project1114.csv,0.0,0.0,5.0,0.0,0.0,0.0,6.0,1.0,3.0,45.0,55.0,2.0
project1115.csv,5.0,2.0,2.5,0.0,2.0,1.0,11.0,0.0,13.5,8.0,2.0,0.0
project1116.csv,31.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,133.5,53.0,5.0,1.0
project1117.csv,26.0,3.0,4.0,0.0,4.0,2.0,10.0,1.0,20.0,19.0,3.0,0.0
project1118.csv,398.0,21.0,27.0,5.0,20.0,4.0,108.0,1.0,248.0,163.0,53.0,1.0
project1119.csv,9.0,2.0,2.0,0.0,1.0,1.0,4.0,0.0,16.5,37.5,10.0,0.5
project1120.csv,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,0.0
project1121.csv,93.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,417.0,18.0,3.0,0.0
project1122.csv,114.5,8.0,21.5,2.5,17.0,2.0,19.5,0.0,27.0,92.5,11.0,0.0
project1123.csv,58.0,8.0,39.0,5.0,31.0,2.0,94.0,0.0,160.0,148.0,17.0,0.0
project1124.csv,7.0,3.0,8.0,3.0,3.0,1.0,39.0,0.0,62.0,74.0,25.0,0.0
project1125.csv,68.0,5.0,7.0,2.0,4.0,1.0,44.0,6.0,223.0,59.0,18.0,0.0
project1126.csv,16.0,2.0,1.0,0.0,1.0,1.0,4.0,0.0,28.5,20.5,4.0,0.0
project1127.csv,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,1.0,0.0
project1128.csv,21.0,4.0,9.0,2.0,5.0,1.0,24.0,0.0,52.0,61.0,22.0,0.0
project1129.csv,4.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,17.0,74.0,11.0,0.0
project1130.csv,5.0,2.0,3.0,0.0,1.0,1.0,10.0,10.0,30.0,84.0,18.0,0.0
project1131.csv,2.5,1.0,2.0,0.0,0.5,0.5,3.5,0.0,7.5,27.0,3.5,0.0
project1132.csv,12.0,1.5,6.0,0.0,5.0,1.0,0.0,0.0,2.0,24.5,6.0,0.0
project1133.csv,16.0,4.0,3.0,0.0,2.0,1.0,17.0,0.0,77.0,95.0,11.0,0.0
project1134.csv,3.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,8.0,75.0,5.0,0.0
project1135.csv,7.0,2.0,1.0,0.0,1.0,1.0,4.0,0.0,20.0,34.0,4.0,0.0
project1136.csv,12.0,5.0,11.0,2.0,8.0,1.0,60.0,5.0,90.0,145.0,24.0,0.0
project1137.csv,62.5,3.0,1.0,0.0,0.0,0.0,0.0,2.0,18.0,21.0,5.0,0.0
project1138.csv,8.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,98.0,30.0,5.0,0.0
project1139.csv,15.5,4.0,9.0,2.0,3.0,1.0,20.5,12.0,62.0,139.0,43.0,0.0
project1140.csv,5.5,1.0,1.0,0.0,1.0,1.0,3.0,0.0,12.0,31.5,5.0,0.0
project1141.csv,28.5,8.0,4.0,1.0,2.5,1.0,14.5,1.0,195.0,384.0,86.0,1.0
project1142.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,0.0
project1143.csv,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,10.0,30.0,5.0,0.0
project1144.csv,1.0,1.0,1.0,0.0,0.0,0.0,1.5,2.0,12.0,23.0,5.0,0.0
project1145.csv,15.0,4.0,4.0,1.0,3.0,1.0,16.0,7.0,167.0,50.0,16.0,0.0
project1146.csv,13.0,5.0,11.0,3.0,6.0,1.0,40.0,0.0,64.0,172.0,46.0,1.0
project1147.csv,10.0,4.0,5.0,1.0,4.0,1.0,25.5,0.0,57.5,34.0,11.5,0.0
project1148.csv,6.0,1.0,0.0,0.0,0.0,0.0,0.5,1.5,14.5,39.5,4.0,0.0
project1149.csv,21.0,7.0,17.0,3.0,12.0,2.0,68.0,0.0,112.0,145.0,14.0,0.0
project1150.csv,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,39.0,6.0,0.0
project1151.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,0.0
project1152.csv,2.0,2.0,1.0,0.0,1.0,1.0,5.0,1.0,21.0,37.0,6.0,0.0
project1153.csv,24.0,4.0,4.0,1.0,3.0,1.0,18.0,0.0,55.0,91.0,12.0,0.0
project1154.csv,2.0,1.0,1.5,0.0,0.0,0.0,2.0,2.0,10.0,48.0,10.0,0.0
project1155.csv,13.0,2.0,3.0,0.0,2.0,1.0,3.0,0.0,13.0,118.0,18.0,0.0
project1156.csv,9.0,3.0,3.0,0.0,2.0,1.0,15.0,1.0,52.0,47.0,10.0,0.0
project1157.csv,1.0,1.0,2.0,0.0,1.0,1.0,5.0,3.0,29.0,51.0,10.0,0.0
project1158.csv,5.0,2.0,3.0,0.0,2.0,1.0,7.0,0.0,20.0,63.0,7.0,0.0
project1159.csv,11.5,2.5,6.0,0.0,5.0,1.0,16.0,0.0,55.0,111.0,12.0,0.0
project1160.csv,17.0,3.0,4.0,0.0,4.0,1.0,11.0,1.0,67.0,50.0,11.0,0.0
project1161.csv,11.0,3.0,3.0,0.0,2.0,1.0,6.0,1.0,43.0,42.0,4.0,0.0
project1162.csv,9.0,2.0,6.0,0.0,4.0,1.0,2.0,1.0,10.0,29.5,3.0,0.0
project1163.csv,3.0,2.0,4.0,1.0,1.5,1.0,10.5,3.0,28.0,162.5,13.5,0.0
project1164.csv,8.0,2.0,2.0,1.0,1.0,1.0,11.0,5.0,36.0,71.0,14.0,0.0
project1165.csv,6.5,2.0,3.0,0.0,1.0,1.0,9.5,1.0,9.5,34.5,4.0,0.0
project1166.csv,24.0,6.0,9.0,2.0,7.0,1.0,77.0,1.0,116.0,158.0,24.0,0.0
project1167.csv,16.0,1.5,2.0,0.0,2.0,1.0,4.5,0.0,33.5,127.5,5.5,0.0
project1168.csv,23.0,4.5,0.0,0.0,0.0,0.0,0.0,3.0,59.0,131.0,18.5,0.0
project1169.csv,6.0,2.0,3.0,0.0,1.0,1.0,10.0,1.0,20.0,34.0,6.0,0.0
project1170.csv,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,35.5,7.5,0.0
project1171.csv,10.0,5.0,10.0,1.0,8.0,2.0,30.0,4.0,39.0,130.0,14.0,5.0
project1172.csv,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,6.0,59.0,11.0,0.0
project1173.csv,12.0,4.5,6.0,1.0,4.5,2.0,29.0,2.0,31.5,44.5,7.5,0.0
project1174.csv,42.0,6.0,13.5,2.0,10.5,2.0,73.5,1.0,103.5,57.0,10.5,0.0
project1175.csv,35.0,4.0,6.0,1.0,4.0,2.0,22.0,1.0,65.0,24.0,5.0,0.0
project1176.csv,20.0,5.0,9.0,1.0,7.0,1.0,67.0,0.0,61.0,57.0,10.0,0.0
project1177.csv,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,73.0,18.0,0.0
project1178.csv,34.5,6.0,17.0,2.0,13.5,3.0,44.0,5.0,168.0,61.0,6.0,0.0
project1179.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,5.0,0.0
project1180.csv,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,108.0,31.0,0.0
project1181.csv,28.0,7.0,19.0,2.0,15.0,2.0,92.5,8.0,117.5,139.5,7.0,0.0
project1182.csv,6.5,2.0,3.0,0.0,1.0,1.0,7.0,0.0,9.0,90.0,5.0,0.0
project1183.csv,22.5,5.0,6.0,1.5,4.0,1.0,10.0,1.0,61.5,230.0,20.0,0.0
project1184.csv,34.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,114.0,30.0,22.0,1.0
project1185.csv,69.5,12.0,1.0,1.0,0.0,0.0,4.0,1.0,16.0,50.0,6.5,0.0
project1186.csv,54.0,4.0,8.0,0.0,8.0,2.0,26.0,2.0,64.0,36.0,4.0,0.0
project1187.csv,30.0,3.0,3.0,0.0,2.0,1.0,18.0,3.0,57.0,182.0,18.0,1.0
project1188.csv,17.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,8.0,32.0,2.0,0.0
project1189.csv,19.0,8.0,12.5,1.0,9.0,1.0,96.5,5.5,294.0,222.0,25.5,0.0
project1190.csv,5.0,3.0,9.0,3.0,4.0,1.0,31.0,2.0,34.0,147.0,9.0,0.0
project1191.csv,30.0,10.0,24.0,4.0,21.0,2.0,202.0,0.0,213.0,219.0,16.0,1.0
project1192.csv,1.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,63.5,4.0,0.0
project1193.csv,76.0,18.0,18.0,17.0,0.0,0.0,89.0,3.0,179.0,169.0,21.0,1.0
project1194.csv,128.0,6.0,27.5,3.0,22.0,2.0,47.5,5.0,68.0,20.5,11.0,0.5
project1195.csv,48.0,3.0,14.0,1.0,11.0,2.0,8.0,2.0,18.0,16.0,7.0,0.0
project1196.csv,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,34.0,2.0,0.0
project1197.csv,8.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,1.0,0.0
project1198.csv,19.5,2.0,2.0,0.0,2.0,1.0,10.0,0.0,3.5,31.0,5.0,0.0
project1199.csv,80.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,48.5,14.0,1.0,0.0
project1200.csv,11.0,3.0,4.0,0.0,4.0,1.0,27.0,0.0,26.0,34.0,4.0,1.0
project1201.csv,107.0,6.0,20.0,2.0,16.0,2.0,41.0,5.0,51.0,17.0,3.0,0.0
project1202.csv,30.5,4.0,6.5,1.0,4.5,1.0,23.0,4.0,85.5,33.5,4.0,0.0
project1203.csv,126.0,10.0,6.0,3.0,0.0,0.0,47.0,3.0,63.5,25.0,5.0,0.0
project1204.csv,148.0,16.5,0.0,0.0,0.0,0.0,0.0,21.0,112.0,23.5,7.5,0.0
project1205.csv,49.5,8.0,16.0,2.0,14.0,2.0,70.5,5.0,124.0,61.0,4.0,0.0
project1206.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,29.0,3.0,0.0
project1207.csv,23.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,57.0,14.0,6.0,1.0
project1208.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.5,45.5,1.0
project1209.csv,91.0,13.0,47.0,7.0,38.0,4.0,223.0,1.0,363.0,157.0,25.0,1.0
project1210.csv,41.5,1.0,0.5,0.0,0.0,0.0,0.0,2.0,25.0,30.5,2.5,0.0
project1211.csv,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,99.0,15.0,0.0
project1212.csv,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,4.0,1.0
project1213.csv,31.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,62.0,24.0,2.0
project1214.csv,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0
project1215.csv,25.0,3.0,4.5,0.0,5.0,1.0,0.0,0.0,4.5,48.5,4.0,0.0
project1216.csv,38.0,12.0,21.0,4.0,15.0,4.0,230.0,4.0,178.0,93.0,19.0,1.0
project1217.csv,43.0,6.0,14.0,2.0,13.0,2.0,92.0,1.0,88.0,21.0,4.0,0.0
project1218.csv,27.0,7.0,11.0,1.0,10.0,1.0,106.0,5.0,114.0,36.0,6.0,0.0
project1219.csv,61.5,9.0,24.0,2.0,21.5,2.0,95.0,2.0,134.0,44.5,7.0,0.0
project1220.csv,34.5,8.0,12.0,1.0,10.5,2.0,73.5,5.0,119.5,58.0,7.0,0.0
project1221.csv,8.0,2.0,3.0,0.0,2.0,1.0,8.0,0.0,8.0,47.0,4.0,0.0
project1222.csv,100.0,4.0,33.0,4.0,23.0,1.0,18.0,0.0,35.0,117.0,9.0,1.0
project1223.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,14.0,1.0
project1224.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,58.0,12.0,0.0
project1225.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,2.0,0.0
project1226.csv,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,1.0,0.0
project1227.csv,60.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,7.0,10.0,3.0,0.0
project1228.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0
project1229.csv,40.5,3.0,2.0,0.0,2.0,1.0,2.0,0.0,18.0,53.5,6.0,0.0
project1230.csv,38.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,35.0,12.0,0.0
project1231.csv,39.5,5.0,12.5,1.0,12.0,1.0,44.5,0.0,62.5,15.0,4.0,0.0
project1232.csv,75.5,4.0,0.0,0.0,0.0,0.0,0.0,5.0,101.0,14.5,3.0,0.0
project1233.csv,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,2.0,0.0
project1234.csv,19.0,2.0,6.0,0.0,6.0,1.0,14.5,2.0,40.0,31.0,4.0,0.0
project1235.csv,11.0,3.0,6.0,1.0,5.0,2.0,51.0,2.0,47.0,36.0,6.0,0.0
project1236.csv,49.0,8.0,28.0,5.0,22.0,3.0,109.0,0.0,103.0,35.0,7.0,0.0
project1237.csv,80.5,8.0,27.5,2.0,25.5,5.0,86.5,5.0,105.0,62.5,7.5,0.0
project1238.csv,30.0,3.0,2.0,0.0,2.0,1.0,0.0,1.0,8.0,21.0,6.0,0.0
project1239.csv,57.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,78.0,32.5,16.5,1.0
project1240.csv,123.0,11.0,1.0,0.0,1.0,1.0,2.0,21.0,193.0,54.0,38.0,1.0
project1241.csv,71.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,65.0,12.0,13.0,0.0
project1242.csv,80.5,8.0,5.0,0.0,5.0,2.0,4.0,6.0,106.5,17.0,8.0,0.0
project1243.csv,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.5,62.0,10.0,1.0
project1244.csv,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,74.0,13.0,0.0
project1245.csv,355.0,24.0,30.0,5.0,25.0,7.0,119.0,21.0,383.0,11.0,5.0,0.0
project1246.csv,93.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,15.0,2.0,0.0
project1247.csv,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,38.5,6.0,0.0
project1248.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,72.0,29.5,1.0
project1249.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,8.5,0.0
project1250.csv,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,5.0,0.0
project1251.csv,26.0,4.0,6.0,1.0,3.0,1.0,12.5,1.0,13.0,59.0,10.0,1.0
project1252.csv,2.0,2.0,1.0,0.0,1.0,1.0,0.5,0.0,3.0,52.0,6.0,0.0
project1253.csv,25.0,5.0,5.0,0.0,4.0,1.0,25.0,0.0,62.0,73.0,9.0,0.0
project1254.csv,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,2.0,0.0
project1255.csv,32.0,10.0,39.0,4.0,31.0,3.0,343.0,1.0,276.0,18.0,7.0,0.0
project1256.csv,62.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,13.0,6.0,0.0
project1257.csv,59.5,5.0,5.5,0.5,4.0,1.0,18.0,0.0,106.5,12.0,4.0,0.0
project1258.csv,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,7.0,0.0
project1259.csv,40.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,59.0,33.0,2.0,0.0
project1260.csv,37.0,6.0,6.0,0.0,6.0,1.0,26.0,16.0,108.0,280.0,37.0,1.0
project1261.csv,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,25.0,5.0,0.0
project1262.csv,28.0,3.0,3.0,0.0,2.0,1.0,11.0,0.0,21.0,37.0,3.0,0.0
project1263.csv,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,1.0
project1264.csv,17.0,7.0,1.0,1.0,0.0,0.0,3.0,0.0,335.0,30.0,10.0,0.0
project1265.csv,4.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,27.0,85.0,12.0,0.0
project1266.csv,4.0,1.0,2.0,1.0,0.0,0.0,8.0,0.0,30.0,68.0,9.0,0.0
project1267.csv,4.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,8.0,24.0,2.0,0.0
project1268.csv,259.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,12.0,6.0,0.0
project1269.csv,13.5,2.5,5.5,0.0,4.0,1.0,8.0,1.0,25.5,51.0,18.0,1.0
project1270.csv,73.5,8.0,9.5,0.0,9.0,1.0,5.5,3.0,38.5,46.5,19.0,0.5
project1271.csv,14.5,3.0,2.0,0.0,2.0,1.0,0.0,1.0,4.0,8.0,3.0,0.0
project1272.csv,20.0,3.5,3.0,0.0,3.0,1.0,0.0,1.0,5.5,11.0,3.0,0.0
project1273.csv,127.0,11.0,14.5,1.0,14.0,1.0,8.0,4.0,62.0,26.5,8.0,0.0
project1274.csv,13.0,3.0,2.0,0.0,2.0,1.0,0.0,0.0,3.5,9.0,4.0,0.0
project1275.csv,14.0,3.0,6.0,1.0,4.0,2.0,33.0,1.0,57.0,45.0,7.0,0.0
project1276.csv,6.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,13.0,12.0,2.0,0.0
project1277.csv,25.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,26.0,24.5,3.0,0.0
project1278.csv,50.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,41.0,76.0,8.0,0.0
project1279.csv,6.5,1.5,3.0,0.0,1.5,1.0,2.0,0.0,7.5,74.0,5.5,0.0
project1280.csv,205.5,9.0,13.0,2.0,13.0,1.0,38.5,3.0,281.0,32.5,6.0,0.0
project1281.csv,8.0,3.0,1.0,0.0,1.0,1.0,4.0,0.0,3.0,5.0,2.0,0.0
project1282.csv,41.0,2.0,5.0,1.0,4.0,1.0,16.0,2.0,89.0,32.0,5.0,0.0
project1283.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,6.0,0.0
project1284.csv,22.0,6.0,14.0,1.0,13.0,3.0,97.0,2.0,67.0,25.0,3.0,0.0
project1285.csv,21.0,5.0,10.5,2.0,8.0,2.0,82.0,1.0,64.5,35.5,4.0,0.0
project1286.csv,8.0,3.0,3.0,0.0,1.0,1.0,3.0,1.0,5.0,32.0,7.0,0.0
project1287.csv,76.0,7.0,32.0,2.0,30.0,3.0,182.0,1.0,108.0,26.0,4.0,0.0
project1288.csv,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,63.0,3.0,0.0
project1289.csv,88.0,4.0,17.0,1.0,16.0,1.0,24.0,1.0,28.0,56.0,3.0,0.0
project1290.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,0.0
project1291.csv,17.0,4.0,4.0,1.0,4.0,1.0,15.0,5.0,68.0,17.0,5.0,0.0
project1292.csv,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,161.0,42.0,1.0
project1293.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,106.5,23.0,1.0
project1294.csv,70.5,1.0,0.0,0.0,0.0,0.0,0.0,3.0,41.0,86.5,14.0,0.0
project1295.csv,5.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,59.0,18.5,2.0
project1296.csv,20.0,2.0,1.0,0.0,0.0,0.0,0.5,0.0,11.5,28.0,3.0,0.0
project1297.csv,17.0,3.0,4.0,0.0,4.0,1.0,13.0,0.0,36.0,64.0,10.0,0.0
project1298.csv,5.0,2.0,2.0,0.0,1.0,1.0,2.0,6.0,25.0,48.0,12.0,0.0
project1299.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,84.5,11.0,0.0
project1300.csv,27.5,6.0,2.0,1.0,0.0,0.0,11.5,0.5,24.5,29.5,3.0,0.0
project1301.csv,220.0,15.0,0.0,0.0,0.0,0.0,0.0,9.0,435.0,91.0,30.0,3.0
project1302.csv,3.0,2.0,1.0,0.0,0.0,0.0,7.0,2.0,24.0,18.0,3.0,0.0
project1303.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,8.5,0.0
project1304.csv,11.0,3.0,3.0,0.0,2.0,1.0,10.0,1.0,25.5,40.5,3.0,0.0
project1305.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.5,0.0
project1306.csv,9.0,4.0,5.0,0.0,5.0,2.0,22.0,1.0,48.0,89.5,8.5,0.0
project1307.csv,40.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,38.0,1.0,0.0,1.0
project1308.csv,262.5,52.0,2.5,3.0,0.0,0.0,6.0,0.0,4.0,22.0,10.5,0.0
project1309.csv,59.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,6.0,17.0,4.0,0.0
project1310.csv,18.0,8.0,1.0,0.0,1.0,1.0,2.0,3.0,59.0,23.0,43.0,2.0
project1311.csv,11.0,1.0,3.0,0.0,2.0,1.0,2.0,0.0,17.0,39.0,6.0,0.0
project1312.csv,76.0,9.0,31.0,1.0,26.0,1.0,33.0,0.0,214.0,282.0,28.0,1.0
project1313.csv,105.5,4.0,13.0,1.0,13.0,2.0,24.0,10.5,83.5,12.0,5.5,0.0
project1314.csv,234.5,25.5,1.0,1.0,0.0,0.0,2.0,0.0,57.5,22.0,9.0,1.0
project1315.csv,13.5,4.0,5.0,0.5,3.5,1.0,11.0,0.0,17.0,120.0,9.0,0.0
project1316.csv,384.5,3.5,0.0,0.0,0.0,0.0,0.0,3.0,209.5,154.0,22.0,0.0
project1317.csv,16.0,5.0,10.0,1.0,9.0,3.0,47.0,0.0,52.0,31.0,4.0,0.0
project1318.csv,64.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,23.0,3.0,0.0
project1319.csv,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,8.0,0.0
project1320.csv,31.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0
project1321.csv,47.0,4.0,13.5,0.0,13.5,1.0,29.0,0.0,49.5,18.5,4.0,0.0
project1322.csv,37.5,9.0,35.0,8.5,24.0,4.0,109.0,5.0,100.5,7.0,4.0,0.0
project1323.csv,13.5,4.0,4.0,0.5,4.0,1.0,17.0,6.0,61.5,45.0,6.0,0.0
project1324.csv,13.0,3.0,3.0,0.0,3.0,1.0,21.0,0.0,33.0,16.0,2.0,0.0
project1325.csv,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,10.0,53.0,3.0,0.0
project1326.csv,112.5,7.0,33.0,2.0,26.5,3.0,111.0,3.0,140.5,13.0,4.0,0.0
project1327.csv,33.0,9.0,22.0,14.5,6.0,3.5,102.0,1.0,115.0,10.5,5.5,0.0
project1328.csv,38.0,7.0,4.0,1.0,1.0,1.0,33.0,3.0,162.0,63.5,45.5,1.0
